,Unnamed: 0.1,operation,property_type,place_name,place_with_parent_names,country_name,state_name,geonames_id,lat-lon,lat,lon,price,currency,price_aprox_local_currency,price_aprox_usd,surface_total_in_m2,surface_covered_in_m2,price_usd_per_m2,price_per_m2,floor,rooms,expenses,properati_url,description,title,image_thumbnail,surface_total_in_m2_reliable,surface_covered_in_m2_reliable,rooms_number,rooms_1,rooms_number_2,rooms_2,rooms_3,pileta,galeria,seguridad,sotano,amenities,terraza,metrobus,subte,cochera,consultorio,place_name_raw,rooms_log,rooms_log_squared,surface_uncovered,surface_uncovered_log,has_surface_uncovered,surface_total_log,surface_total_log_squared,pileta_True,galeria_True,seguridad_True,sotano_True,amenities_True,terraza_True,metrobus_True,subte_True,cochera_True,consultorio_True,has_surface_uncovered_True,property_type_apartment,property_type_house,property_type_store,place_name_Almagro,place_name_Balvanera,place_name_Barracas,place_name_Barrio Norte,place_name_Belgrano,place_name_Boca,place_name_Boedo,place_name_Caballito,place_name_Capital Federal,place_name_Centro / Microcentro,place_name_Chacarita,place_name_Coghlan,place_name_Colegiales,place_name_Congreso,place_name_Constitución,place_name_Flores,place_name_Floresta,place_name_Las Cañitas,place_name_Liniers,place_name_Mataderos,place_name_Monserrat,place_name_Nuñez,place_name_Once,place_name_Otros barrios,place_name_Palermo,place_name_Palermo Chico,place_name_Palermo Hollywood,place_name_Palermo Soho,place_name_Parque Chacabuco,place_name_Parque Patricios,place_name_Paternal,place_name_Puerto Madero,place_name_Recoleta,place_name_Retiro,place_name_Saavedra,place_name_San Cristobal,place_name_San Nicolás,place_name_San Telmo,place_name_Tribunales,place_name_Villa Crespo,place_name_Villa Devoto,place_name_Villa Lugano,place_name_Villa Luro,place_name_Villa Pueyrredón,place_name_Villa Urquiza,place_name_Villa del Parque,rooms_log_scaled,rooms_log_squared_scaled,surface_covered_in_m2_scaled,surface_uncovered_log_scaled,surface_total_log_scaled,surface_total_log_squared_scaled,price_usd_per_m2_pred,price_aprox_usd_pred,sobrevaluado,subvaluado,magnitud_sobrevaluacion,magnitud_subvaluacion
59631,59631,sell,apartment,Saavedra,|Argentina|Capital Federal|Saavedra|,Argentina,Capital Federal,3429422.0,"-34.550204,-58.485192",-34.550204,-58.48519200000001,220000.0,USD,3881790.0,220000.0,102.0,102.0,2156.8627450980393,2156.8627450980393,1.0,4.0,,http://www.properati.com.ar/19xpw_venta_departamento_saavedra_balcon_baulera_lavadero_re-max-total-iii,"Corredor Responsable: Maria Cristina Barrionuevo - CUCICBA 6281Contacto: Carolina Agüero - MLS ID # 420011112-1 Martillera responsable María Cristina Barrionuevo CUCICBA 6281/ CSI 6047  Excelente s/piso al frente de 4 amb. en el barrio de Saavedra cerca del parque y a pocas cuadras del Shopping DOT Buenos Aires. Rápidos accesos a Av. Gral. Paz y Av. Cabildo. Amplio living-comedor, cocina comedor, baño completo y dos toillete. Entrada principal y de servicio. Balcones corridos al frente y contra-frente.  Lavadero. Espacio vehicular para dos autos y baulera con amplia capacidad de almacenamiento. Expensas Mayo 2017-$6852  Aproximadamente 100 m2 ideales para tu familia!!    ""En cumplimiento de la ley 2340 CUCICBA, Ley 10.973 de la prov.Bs.As, Ley nacional 25.028, Ley 22.802 de lealtad comercial, Ley 24.240 de defensa del consumidor, las normas del codigo civil y comercial de la nación y constitucionales, los agentes NO ejercen el corretaje inmobiliario. Todas las operaciones inmobiliarias son objeto de intermediación y conclusión por parte de los martilleros y corredores colegiados, cuyos datos se exhiben debajo del nombre de la inmobiliaria""   .","Excelente S/piso 4 amb. Frente. Balcones, cocheras",https://thumbs4.properati.com/1/Aa_6GOttQ6JEesiv6PWiLC2RXG4=/trim/198x0/smart/filters:strip_icc()/remax.com.ar/UserImages/42/L_822bff6c60a741f3a70a8fc5411685f5_iList.jpg,True,True,4.0,4.0,4.0,4.0,4.0,False,False,False,False,False,False,False,False,True,False,Saavedra,1.6094379124341003,2.5902903939802346,0.0,0.0,False,4.624972813284271,21.39037352361862,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.018204476298646,1.0570519997591272,0.09959694090577344,-1.0085025601740178,0.4901055818716386,0.38002787385198006,2402.1233236509975,245016.57901240175,False,False,0.8978984233914412,1.1137117227836442
46815,46815,sell,apartment,Villa Urquiza,|Argentina|Capital Federal|Villa Urquiza|,Argentina,Capital Federal,3433775.0,"-34.567381,-58.485599",-34.567381,-58.485599,123000.0,USD,2170273.5,123000.0,40.0,40.0,3075.0,3075.0,,1.0,,http://www.properati.com.ar/196zg_venta_departamento_villa-urquiza_balcon_parrilla_sum_terraza_luminoso_garage_estrenar_subte-linea-b_grupo-matienzo_g1i,"Monoambiente a estrenar - ENTREGA NOVIEMBRE 2017 - Posee living comedor a balcón muy luminoso; cocina integrada y baño completo. Edificio con SUM, Parrilla, Terraza, Solarium y baño. Excelente ubicación on excelentes y rápidas vías de comunicación; próximo a las estaciones Luis María Drago, Urquiza y Coghlan del ferrocarril Mitre, la estación Juan Manuel de Rosas de la línea B de Subte y cercano a las avenidas Cabildo, Triunvirato y Álvarez Thomas.",Av. Congreso 4700 - Villa Urquiza - Capital Federal,https://thumbs4.properati.com/0/y8l2_SLxAV16KRzguYBSO2DMdf8=/trim/198x0/smart/filters:strip_icc()/static.sumaprop.com/439/652515/files/6605976.jpg,True,True,,1.0,,1.0,1.0,False,False,False,False,False,True,False,True,False,False,Villa Urquiza,0.6931471805599453,0.4804530139182014,0.0,0.0,False,3.6888794541139363,13.607831626983932,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1.9376934160154284,-1.6618499419786872,-0.2897155368430174,-1.0085025601740178,-0.7944148858365481,-0.7381057930269825,2226.4912860681566,89059.65144272626,False,False,1.3810968043042542,0.7240622068514331
58770,58770,sell,PH,Palermo,|Argentina|Capital Federal|Palermo|,Argentina,Capital Federal,3430234.0,"-34.5978747,-58.4153755",-34.59787470000001,-58.4153755,130000.0,USD,2293785.0,130000.0,53.0,53.0,2452.830188679245,2452.830188679245,,3.0,,http://www.properati.com.ar/19w8r_venta_ph_palermo_subte-linea-b_migliorisi-propiedades_cy2,PH A REFACCIONAR EN PLANTA BAJA.,Depto.tipo casa de 3 ambientes en Venta en Palermo,https://thumbs4.properati.com/1/RvQ22kBx_1N2ZNebh8r1OWQNsEM=/trim/198x0/smart/filters:strip_icc()/static.sumaprop.com/2171/690871/files/7111595.jpg,True,True,,3.0,3.0,3.0,3.0,False,False,False,False,False,False,False,False,False,False,Palermo,1.3862943611198906,1.9218120556728056,0.0,0.0,False,3.970291913552122,15.76321787881737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.29835701951596716,0.1955983781628041,-0.20808550118601285,-1.0085025601740178,-0.4082567527024432,-0.4284370542894299,2755.2638313813895,146028.98306321364,False,False,0.8902342348280617,1.1232998697170282
12643,12643,sell,apartment,Almagro,|Argentina|Capital Federal|Almagro|,Argentina,Capital Federal,3436397.0,"-34.611971,-58.419386",-34.611971000000004,-58.419385999999996,132000.0,USD,2329074.0,132000.0,68.0,68.0,1941.1764705882354,1941.1764705882354,,3.0,,http://www.properati.com.ar/16mhu_venta_departamento_almagro_lavadero_patio_placard_subte-linea-a_re-max-visi-oacute-n,"Corredor Responsable: Fernando Muñoz - CUCICBA 6573Contacto: Fernando Muñoz - MLS ID # 420321019-81Departamento de tres ambientes en Planta baja al contrafrente, posee living comedor de 3,9 x 4,9 m con salida al patio, dormitorio principal con placard empotrado y ventana al patio, segundo dormitorio con ventana al segundo patio chico, baño completo, cocina con mueble bajo y sobre mesadas con salida a un patio con lavadero, y un segundo patio chico. El living comedor y los dormitorios tiene pisos de porcelanato. La propiedad se encuentra en buen estado de conservación.  Expensas  $ 2000  APTO PROFESIONAL",Departamento de 3 ambientes en PB,https://thumbs4.properati.com/4/BIhu8bj2PciwkCV7brcZQdxSLT0=/trim/198x0/smart/filters:strip_icc()/remax.com.ar/UserImages/42/L_1a74eec203a04dcfaf16198d5cc5f764_iList.jpg,True,True,,3.0,3.0,3.0,3.0,False,False,False,False,False,False,False,False,False,False,Almagro,1.3862943611198906,1.9218120556728056,0.0,0.0,False,4.219507705176107,17.804245274040536,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.29835701951596716,0.1955983781628041,-0.11389699850485378,-1.0085025601740178,-0.06627933978624213,-0.13519848571736284,2142.8752320851727,145715.51578179174,False,False,0.9058747058732534,1.1039054225893314
47243,47243,sell,apartment,Caballito,|Argentina|Capital Federal|Caballito|,Argentina,Capital Federal,3435874.0,"-34.619481,-58.42993",-34.619481,-58.42993000000001,70000.0,USD,1235115.0,70000.0,27.0,27.0,2592.592592592593,2592.592592592593,,1.0,,http://www.properati.com.ar/197xa_venta_departamento_caballito_subte-linea-a_re-max-visi-oacute-n,"Corredor Responsable: Fernando Muñoz - CUCICBA 6573Contacto: Elizabeth Salica - MLS ID # 420321044-10Departamento de 1 ambuiente con cocina separada, y buenos placares, mucha luz, en una de las mejores zonas de caballito.Expensas $1100. APTO CREDITO.",Departamento de 1 amb. Apto Crédito,https://thumbs4.properati.com/6/3N24QGuqqOKV8xFaaZ4k8i2f17E=/trim/198x0/smart/filters:strip_icc()/remax.com.ar/UserImages/42/L_c397b416b0dc446c9d8f967be5b0d855_iList.jpg,True,True,,1.0,1.0,1.0,1.0,False,False,False,False,False,False,False,False,False,False,Caballito,0.6931471805599453,0.4804530139182014,0.0,0.0,False,3.295836866004329,10.862540647313239,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.9376934160154284,-1.6618499419786872,-0.3713455725000219,-1.0085025601740178,-1.3337534509079416,-1.1325273471308266,2353.769434514197,63551.77473188333,False,False,1.1014641258300168,0.9078824961697616
63294,63294,sell,apartment,Puerto Madero,|Argentina|Capital Federal|Puerto Madero|,Argentina,Capital Federal,3429760.0,"-34.616144,-58.367652",-34.616144,-58.367652,300000.0,USD,5293350.0,300000.0,90.0,90.0,3333.333333333333,3333.333333333333,,3.0,,http://www.properati.com.ar/1a8j1_venta_departamento_monserrat_suite_gimnasio_piscina_vestidor_luminoso_lujoso_garage_amenities_aire-acondicionado_doble-circulacion_re-max-premium,"Corredor Responsable: Ariel Champanier - C.U.C.I.C.B.A. 4330Contacto: Juan Ignacio Ovejero - MLS ID # 181329-113 Ambientes en torre de categoría. ""Torre La Prensa"". Madero Urbano. 90 m2 totales. Primera escritura 85,5 m2 + 4,5 m2 proporcional amenities. Luminosidad en todos los ambientes. Cocina con doble circulación. Dormitorios con amplios lugares de guardado. Dormitorio principal en suite con vestidor. Aire Acondicionado y cortinas blackout en todos los ambientes. Torre con gimnasio, pileta y solarium. (Cocheras disponibles en el edificio).  Puntos de interés cercanos y accesos: Facultad de Ingeniería, U.C.A., Puerto Madero, San Telmo, Plaza de Mayo, Autopista Buenos Aires - La Plata, Autopista 25 de Mayo, MetroBus del bajo.  Expensas: $5.000.- Aprox. Incluye ABL (Junio 2017)","3 AMB ""TORRE LA PRENSA"" AMENITIES EN MADERO URBANO",https://thumbs4.properati.com/0/ZCorKZUVDRxrGU3V8qyyyukU32Y=/trim/198x0/smart/filters:strip_icc()/remax.com.ar/UserImages/42/L_d7247414fdb5411ea5bdd4cb31aa57fa_iList.jpg,True,True,,3.0,,3.0,3.0,True,False,False,False,True,False,True,False,True,False,Puerto Madero,1.3862943611198906,1.9218120556728056,0.0,0.0,False,4.499809670330265,20.24828706919777,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.29835701951596716,0.1955983781628041,0.02424613876084618,-1.0085025601740178,0.3183549574792152,0.21594198364603323,4297.89362470431,386810.42622338794,False,False,0.7755737168954856,1.2893680874112932
48843,48843,sell,apartment,San Telmo,|Argentina|Capital Federal|San Telmo|,Argentina,Capital Federal,3428113.0,"-34.6169105336,-58.373245046",-34.6169105336,-58.373245046,157000.0,USD,2770186.5,157000.0,58.0,52.0,2706.8965517241377,3019.230769230769,,3.0,,http://www.properati.com.ar/19awz_venta_departamento_san-telmo_balcon_baulera_gimnasio_lavadero_piscina_luminoso_garage_amenities_subte-linea-e_subte-linea-c_m-m-propiedades_eq1,"Descripción General: Ubicado a metros del Corazón de San Telmo, (a 300 metros de la Plaza Dorrego), y a solo minutos, caminando,  del microcentro y principales universidades de la zona, el edificio Alto Grande Independencia es el espacio ideal para estar cerca de todo. Su moderno diseño cuenta con servicios y amenities de primer nivel para disfrutar de estar en casa. Sus 8 niveles de departamentos con un lay-out de circulación muy eficiente, están combinadas con una planta baja de locales comerciales y subsuelos de cocheras.Características:Inmejorable ubicación a metros del corazón de San Telmo, Microcentro y principales universidades de la zona, además de gran cantidad de medios de transporte a todos los puntos de la capital e interior del país..  Piscina,  y un muy amplio Solárium con sol todo el día, ubicado en una plataforma elevada en lo más alto del edificio con atractivas vistas a la ciudad.•  Servicio de conserjería: recepción de correo, distribución y entrega de revistas y diarios, pedidos de supermercado, y otros servicios útiles.•  Departamentos eficientes, bien diseñados, desde Estudios (mono ambientes) a 2 y 3 ambientes, con balcones. Ingreso a amplio lobby cómodo y funcional, flanqueado por un luminoso deck, con un fácil acceso a los ascensores y escaleras.•  Gimnasio, Vestuarios, Laundry..  Estacionamiento en subsuelos, con infladores de neumáticos, servicio de lavado de autos, muy  fácil circulación.  Bauleras.•  Seguridad las 24hs, con sistema de monitoreo y control de accesos.",Nuevo Edificio en San Telmo,https://thumbs4.properati.com/9/9kmXl9yClhOAgjivNHTI6Qp6rr4=/trim/198x0/smart/filters:strip_icc()/static.sumaprop.com/7600/566086/files/5590574.jpg,True,True,3.0,3.0,,3.0,3.0,True,False,True,False,True,False,False,False,True,False,San Telmo,1.3862943611198906,1.9218120556728056,6.0,1.9459101490553132,True,4.060443010546419,16.48719744189527,1,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.29835701951596716,0.1955983781628041,-0.21436473469809011,0.31854900357260535,-0.284550149999743,-0.32442143389684774,2805.288006454087,162706.70437433705,False,False,0.9649264337552574,1.0363484355053316
23916,23916,sell,house,Capital Federal,|Argentina|Capital Federal|,Argentina,Capital Federal,3433955.0,,,,850000.0,USD,14997825.0,850000.0,900.0,400.0,944.4444444444445,2125.0,,,,http://www.properati.com.ar/17mw4_venta_casa_bs-as-g-b-a-zona-norte_suite_hidromasaje_lavadero_parrilla_piscina_toilette_vestidor_dependencias_impecable_aire-acondicionado_gimenez-uriburu-propiedades-hector-gimenez-uriburu-csi-4904,"Espectacular casa sobre lote interno estilo reacionalista de pocos aÃ±os de antiguedad. IMPECABLE!!!!! Espacios muy amplios. Materiales nobles, y muy cÃ³modaEntrada para varios autosPB: Lugar de estar, toilette, living con chimenea y aire acondicionado y comedor separados ( ambos con grandes ventanales al jardÃ­n), enorme cocina con comedor diario, lavadero, dependencia con baÃ±o.PA: Gran family con aire A/A, Cuarto ppal. en suite con A/A y baÃ±o con jacuzzi, buen vestidor, balcÃ³n al jardÃ­n. Tiene 4 habitaciones mÃ¡s con 2 baÃ±os completos, dos dÃ¡n al jardÃ­n. Exterior: GalerÃ­a con parrilla, pileta bien grande, muy buen tamaÃ±o de jardÃ­n.","Casa 900m² con 2 Plantas, Argentina, Capital Federal, por U$S 850.000",https://thumbs4.properati.com/8/CI5M5cq1lEVYojdDs3kIcBsAQBc=/trim/198x0/smart/filters:strip_icc()/sistemadixon.com/get/img_properati.php%3Fc=67900951&n=0&w=800&h=600,True,True,4.0,4.0,,4.0,4.0,True,False,False,False,False,False,False,False,False,False,Capital Federal,1.6094379124341003,2.5902903939802346,500.0,6.2166061010848646,True,6.802394763324311,46.27257451610201,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.018204476298646,1.0570519997591272,1.9708085275048002,3.231033808782432,3.4779945934360974,3.9549044379955522,878.0249095520799,790222.4185968719,False,False,1.0756465268465427,0.9296734336433786
117038,117038,sell,apartment,Flores,|Argentina|Capital Federal|Flores|,Argentina,Capital Federal,3433918.0,"-34.629765,-58.465304",-34.629765,-58.465304,195000.0,USD,3440677.5,195000.0,108.0,100.0,1805.555555555556,1950.0,,,2600.0,http://www.properati.com.ar/1cd1q_venta_departamento_flores_balcon_lavadero_toilette_dependencias_garage_placard_doble-circulacion_subte-linea-a_apto-credito-hipotecario_luye-propiedades,"CODIGO: 1066-luye7 ubicado en: Av. Rivadavia al 7100 -  Publicado por: LUYE PROPIEDADES. El precio es de USD 195000 null. Depto. de 4 ambientes al contrafrente con balcón corrido. Hall de recepción. Living y comedor, con muebles empotrados de madera a medida. Muy buen gusto. Pisos de parket en recepción y dormitorios. Persianas de madera. 2 Dormitorios con placard. 1 con salida al balcón. Baño completo y toilet de época en muy buen estado. Split frio/calor en dormitorio y living. Estufas de tiro balanceado. Entrada de Servicio. Doble circulación. Dependencia. Baño con ducha. Cocina comedor, lavadero independiente. Edificio antiguo en muy buen estado y construcción. Cochera fija cubierta. Apto crédito hipotecario. La ubicación es excelente. En el edificio su ubicación propicia el silencio y las vistas. En la zona, inmediato a subte A, proximamente metrobus sobre Av. Rivadavia e innumerables vinculaciones con la ciudad y el conurbano. Para ver más fotos, por favor, ingresar a  . Publicado a través de Mapaprop",4 Amb. c/Depend.Ent.Serv.Doble Circ.Contrafrente. Cochera. Muy buena prop. y Ubicación.Apto Crédito.,https://thumbs4.properati.com/9/s-W9q1lUgAsOJF0wuY9sAib0uf0=/trim/198x0/smart/filters:strip_icc()/images.mapapropapp.com/mapaprop-images/photos/1066/134602/1211839.jpg,True,True,4.0,4.0,,4.0,4.0,False,False,False,False,False,False,True,True,True,False,Flores,1.6094379124341003,2.5902903939802346,8.0,2.1972245773362196,True,4.68213122712422,21.922352828011753,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.018204476298646,1.0570519997591272,0.0870384738816189,0.48993780341219406,0.5685391609157452,0.45645842549244414,1932.850844565401,208747.89121306333,False,False,0.9341411731961826,1.0705020062208372
36788,36788,sell,house,Parque Patricios,|Argentina|Capital Federal|Parque Patricios|,Argentina,Capital Federal,3430114.0,"-34.6386156225,-58.4135727883",-34.6386156225,-58.4135727883,300000.0,USD,5293350.0,300000.0,200.0,120.0,1500.0,2500.0,,,,http://www.properati.com.ar/18hqq_venta_casa_parque-patricios_luminoso_lujoso_garage_subte-linea-h_ph-urbano,"OPORTUNIDAD, NO SE LO PIERDA, PROPIEDAD EN PRIMER PISO , MUY CONFORTABLE. LUMINOSA, POSEE DETALLES DE CATEGORIA. MODERNA Y CON GARAGE Y UBICADA EN LA MEJOR ZONA DE PARQUE PATRICIOS,. COCINA INTEGRADA INSTALADA MUY NODERNA.ESCUCHAMOS OFERTAS. NO SE LO PIERDA. SU CONSULTA NO MOLESTA.GRACIAS.  FRANCA. DE PHURBANO. 1561615555. Aviso publicado por Pixel Inmobiliario (Servicio de Páginas Web para Inmobiliarias).","excelente propiadad en polo tecnologico, sobre la av. caseros. ph en 1 piso. sin expensas,.",https://thumbs4.properati.com/5/4gDBCNFKsAGIg8xtY_sBGr_n0nA=/trim/198x0/smart/filters:strip_icc()/phurbano.com/photos/0009-1457385929_14573859292680a935ceb5db814c0ad175d988ed54.JPG,True,True,,,,,3.0,False,False,False,False,False,False,False,False,False,False,Parque Patricios,1.3862943611198906,1.9218120556728056,80.0,4.394449154672439,True,5.298317366548036,28.072166916664518,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.29835701951596716,0.1955983781628041,0.21262314412316433,1.9883781669984057,1.41407844420849,1.3400147582302946,1077.048726371892,215409.7452743784,False,False,1.392694650921548,0.718032484247928
92660,92660,sell,apartment,Caballito,|Argentina|Capital Federal|Caballito|,Argentina,Capital Federal,3435874.0,"-34.6273106938,-58.4296005699",-34.6273106938,-58.429600569899996,403639.0,USD,7122008.33,403639.0,124.0,98.0,3255.153225806452,4118.765306122449,,,,http://www.properati.com.ar/1bd4g_venta_departamento_caballito_doblas_900_garage_subte-linea-e_soldati-propiedades_gjr,"Situado en un único lote de más de 3.900 m2 de terreno, Palmera Caballito es una torre de 24 pisos dividida en 4 módulos independientes con unidades desde 29 m2 de 1, 2, 3 y 4 ambientes.Con una ubicación estratégica: a 200mts de estación de Subte Linea E, Av. La Plata, Av. Pedro Goyena y Av. Jose Maria Moreno.La unidad publicada es la 23º49.CUCICBA Mat. 1544",Departamento de dos dormitorios en Caballito,https://thumbs4.properati.com/9/4uTOTNK8IQTBk0dw0k_jwhxADu0=/trim/198x0/smart/filters:strip_icc()/tbcn.s3-accelerate.amazonaws.com/pictures/34442844302975468446742061465172866604246603556969090803190726527558658878280.jpg,True,True,4.0,4.0,,4.0,4.0,False,False,False,False,False,False,False,True,False,False,Caballito,1.6094379124341003,2.5902903939802346,26.0,3.295836866004329,True,4.820281565605037,23.23511437171175,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.018204476298646,1.0570519997591272,0.07448000685746435,1.2391579852052999,0.7581109975931304,0.6450655538690592,1943.1446661431632,240949.93860175225,True,False,1.675198600764718,0.5969441471259026
7533,7533,sell,apartment,San Telmo,|Argentina|Capital Federal|San Telmo|,Argentina,Capital Federal,3428113.0,"-34.6175845,-58.3771975",-34.6175845,-58.3771975,192793.0,USD,3401736.08,192793.0,80.0,80.0,2409.9125,2409.9125,,1.0,,http://www.properati.com.ar/15y6d_venta_departamento_san-telmo_balcon_baulera_gimnasio_lavadero_piscina_terraza_luminoso_garage_amenities_subte-linea-e_subte-linea-c_grupo-galactica,Pozo • Entrega 31/10/2018Ubicado a metros del Corazón de San Telmo (a 300 metros de la Plaza Dorrego) y a solo minutos caminando del microcentro y principales universidades de la zona el edificio Alto Grande Independencia es el espacio ideal para estar cerca de todo. Su moderno diseño cuenta con servicios y amenities de primer nivel para disfrutar de estar en casa. Sus 8 niveles de departamentos con un lay-out de circulación muy eficiente están combinadas con una planta baja de locales comerciales y subsuelos de cocheras.Dos ambientes Doble DuplexBalcon Terraza: 353 m2> Características:Inmejorable ubicación a metros del corazón de San Telmo Microcentro y principales universidades de la zona además de gran cantidad de medios de transporte a todos los puntos de la capital e interior del país.• Piscina y un muy amplio Solárium con sol todo el día ubicado en una plataforma elevada en lo más alto del edificio con atractivas vistas a la ciudad.• Servicio de conserjería: recepción de correo distribución y entrega de revistas y diarios pedidos de supermercado y otros servicios útiles.• Departamentos eficientes bien diseñados 2 ambientes con balcones. Ingreso a amplio lobby cómodo y funcional flanqueado por un luminoso deck con un fácil acceso a los ascensores y escaleras.• Gimnasio Vestuarios Laundry.• Estacionamiento en subsuelos con infladores de neumáticos servicio de lavado de autos muy fácil circulación. Bauleras.• Seguridad las 24hs con sistema de monitoreo y control de accesos.,Edificio Moderno a Estrenar - 2 ambientes,"https://thumbs4.properati.com/3/qif4K_XLBQwEyDkLvOL_cvA-VN0=/trim/198x0/smart/filters:strip_icc()/maps.googleapis.com/maps/api/staticmap%3Fkey=AIzaSyCtB7aox9MJ3hCrd_u4KJ5N0v8syKusnaA&center=-34.6175845,-58.3771975&zoom=19&size=800x600&maptype=satellite&sensor=false",True,True,2.0,1.0,2.0,1.0,1.0,True,False,True,False,True,True,False,False,True,False,San Telmo,0.6931471805599453,0.4804530139182014,0.0,0.0,False,4.382026634673881,19.202157426991302,1,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-1.9376934160154284,-1.6618499419786872,-0.03854619635992653,-1.0085025601740178,0.1567314200752947,0.06564240435602026,2568.575279583544,205486.02236668352,False,False,0.9382292663000054,1.0658375686185886
105985,105985,sell,apartment,Palermo Hollywood,|Argentina|Capital Federal|Palermo|Palermo Hollywood|,Argentina,Capital Federal,,"-34.5805094287,-58.4318511211",-34.5805094287,-58.431851121099996,145500.0,USD,2567274.75,145500.0,31.0,27.0,4693.548387096775,5388.88888888889,,,,http://www.properati.com.ar/1bvil_venta_departamento_palermo-hollywood_guatemala_5600_gimnasio_lavadero_parrilla_piscina_quincho_electrogeno_garage_subte-linea-d_roig-parasol-propiedades,"            Es un frente de 5 lotes sobre Guatemala entre Fitz Roy y Bonpland Unidades de 1, 2 y 3 ambientes. Todas las unidades de dos y tres ambientes disponen de una cochera pre asignada. Memoria descriptiva Hall de Acceso con revestimientos de mármol o granito.Garita de seguridad con personal de vigilancia las 24 hs. Cocheras cubiertas fijas 3 Ascensores automáticos de última generación Laundry equipado Grupo electrógeno para áreas comunesCCTV con grabación digital En 10º Piso Piscina de 24 mts . Quincho con parrilla Gimnasio equipado con maquinas de última generación. Posibilidades de financiación.        ",Departamento - Palermo Hollywood,https://thumbs4.properati.com/1/qhA7HMKHJFLYedr3h4P-dSMASew=/trim/198x0/smart/filters:strip_icc()/tbcn.s3-accelerate.amazonaws.com/pictures/113307078750996977450064556988079129079646126256505112664883294352177878756992.jpg,True,True,3.0,3.0,,3.0,3.0,True,False,True,False,False,False,False,False,True,False,Palermo Hollywood,1.3862943611198906,1.9218120556728056,4.0,1.6094379124341003,True,3.4339872044851463,11.79226812056771,1,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.29835701951596716,0.1955983781628041,-0.3713455725000219,0.08908516734035389,-1.1441816142305563,-0.9989515048577952,3683.1283492360135,114176.97882631642,False,False,1.2743374495950843,0.7847215039609375
